79    -57.555496   135.647596   { 13, 108, 193, 257, 342, 584}
80     23.553616   264.847577   { 36,  83, 111, 228, 318, 453}
81    -23.553616   264.847577   { 35,  55, 171, 366, 454, 588}
82     20.991460     8.106522   {138, 183, 278, 289, 350, 530}
83     15.240162   260.306276   { 36,  80, 111, 168, 246, 452}
84     44.660703     0.000000   { 22,  91, 110, 349, 413, 517}
85     -7.630989   102.831456   {  6,  46, 163, 328, 330, 528}
86    -20.991460   188.106522   {317, 326, 412, 533, 592, 604}
87     28.975897   188.625392   {157, 271, 365, 369, 381, 595}
88     75.103681    58.898207   {  0, 124, 174, 261, 509, 545}
89      7.630989   102.831456   {  6,   9,  95, 163, 370, 558}
90     43.930117   192.886967   { 96, 271, 280, 286, 559, 595}
91     43.930117   347.113033   { 22,  45,  84, 110, 441, 535}
92    -25.714593   163.234279   { 58, 384, 418, 520, 538, 550}
93     15.312457   288.200741   { 62, 142, 283, 284, 435, 506}
94    -75.103681   238.898207   { 54,  98, 337, 341, 511, 614}
95      7.565260   111.184624   { 89, 106, 137, 163, 312, 370}
96     40.346753   202.854106   { 77,  90, 271, 280, 470, 473}
97     72.000000   211.717474   { 66, 214, 489, 590, 593, 639}
98    -72.000000   211.717474   { 94, 178, 333, 337, 347, 614}
99    -67.563727    69.820734   {130, 245, 259, 264, 457, 572}
100     0.000000   238.282526   {101, 319, 374, 394, 516,  -1}
101     7.538963   240.747078   {100, 308, 374, 379, 515, 516}
102   -67.563727   290.179266   { 70, 125, 191, 282, 341, 536}
103    36.000000   328.282526   {354, 535, 552, 556, 610, 632}
104   -44.591422   256.964707   { 12,  24, 202, 327, 407, 578}
105   -44.660703     0.000000   { 30, 145, 249, 576, 608, 609}
106     0.000000   113.788106   { 71,  95, 137, 163, 330, 565}
107   -27.932423   300.920896   {119, 197, 353, 421, 537, 631}
108   -63.000000   148.282526   {  8,  79, 203, 257, 342, 573}
109    51.613800   277.503246   {147, 393, 496, 548, 626, 633}
110    37.998585   354.093925   { 45,  84,  91, 242, 349, 448}
111    22.717474   255.004053   { 80,  83, 189, 318, 452, 540}
112    27.932423    59.079104   { 23, 118, 269, 297, 460, 599}
113   -57.555496    44.352404   { 31, 264, 387, 436, 500, 572}
114    66.383039   131.237721   { 11, 236, 450, 468, 566, 589}
115    27.000000   211.717474   { 77, 298, 396, 473, 600, 621}
116   -34.350518    51.550823   { 15, 426, 431, 463, 598, 638}
117   -30.888929   221.110488   { 33, 195, 380, 574, 625, 637}
118    25.171262    49.499295   {112, 269, 301, 401, 508, 599}
119   -34.350518   308.449177   { 34, 107, 357, 433, 537, 631}
120   -20.252196   123.376058   { 76,  78, 345, 359, 403, 562}
121    15.063649    63.299389   { 72, 252, 269, 445, 460, 477}
122     4.654202   218.483669   {205, 290, 373, 420, 440, 581}
123    22.717474    75.004053   { 23,  53, 252, 460, 488, 617}
124    74.141263    90.000000   { 11,  88, 174, 261, 450, 585}
125   -66.383039   311.237721   { 21, 102, 282, 313, 476, 536}
126    17.533230   343.921796   { 61, 136, 217, 272, 352, 390}
127     0.000000   180.000000   { 10, 172, 213, 324, 524, 527}
128   -30.000000   249.094843   {160, 171, 303, 407, 503, 588}
129    57.555496   315.647596   { 29,  69, 273, 302, 348, 498}
130   -59.874637    74.846215   { 99, 259, 264, 378, 462, 619}
131    75.103681   301.101793   { 29,  50, 222, 425, 427, 603}
132    37.360293    72.645461   { 16,  23,  53, 281, 297, 467}
133   -49.345531   201.340566   {135, 248, 262, 299, 355, 523}
134   -44.612618   294.570456   { 34, 215, 288, 329, 444, 631}
135   -51.279291   187.453301   { 18, 133, 248, 266, 411, 523}
136    12.715907   352.175957   { 61, 126, 183, 272, 484, 525}
137     7.538963   119.252922   { 48,  95, 106, 312, 400, 565}
138    25.714593    16.765721   { 56,  82, 184, 278, 289, 553}
139   -31.072455    23.837313   {  2,  60, 402, 483, 577, 580}
140    25.171262   229.499295   { 67, 190, 220, 340, 600, 621}
141    -4.654202   321.516331   {164, 173, 200, 243, 358, 564}
142    22.557706   293.960607   { 93, 218, 277, 435, 506, 507}
143   -18.000000   328.282526   {151, 173, 243, 254, 389, 611}
144    17.217787   132.670862   {332, 343, 400, 442, 464, 583}
145   -37.998585   354.093925   { 30, 105, 153, 167, 249, 267}
146   -21.823464   139.613822   { 26, 244, 359, 434, 471, 562}
147    58.282526   270.000000   {109, 393, 456, 496, 501,  -1}
148    36.977471   297.732301   { 74, 218, 258, 277, 596, 606}
149   -45.000000   328.282526   { 28, 285, 338, 433, 541, 605}
150    59.874637    74.846215   { 52, 261, 339, 459, 551, 585}
151   -21.823464   319.613822   {143, 232, 243, 357, 537, 611}
152    45.000000   148.282526   { 32, 315, 414, 428, 502, 570}
153   -31.717474     0.000000   { 30,  49, 145, 167, 383,  -1}
154    57.555496    44.352404   {185, 293, 422, 494, 509, 551}
155   -36.977471   117.732301   { 78, 199, 216, 461, 569, 594}
156   -17.533230    16.078204   {237, 430, 483, 491, 557, 577}
157    23.788106   180.000000   { 87, 165, 365, 369, 416, 443}
158    52.433780   110.450760   { 65, 159, 224, 309, 468, 571}
159    51.613800    97.503246   {158, 224, 305, 309, 339, 459}
160   -22.557706   246.039393   {128, 230, 233, 239, 503, 588}
161   -12.299559    54.220214   { 40,  57, 166, 306, 432, 475}
162    25.171262   310.500705   {277, 354, 469, 474, 507, 596}
163     0.000000   105.858737   {  6,  85,  89,  95, 106, 330}
164    -9.243003   314.660703   {141, 196, 200, 232, 243, 480}
165    15.858737   180.000000   { 75, 157, 287, 365, 416, 524}
166    -4.651009    51.853380   { 57, 161, 296, 475, 493, 519}
167   -28.975897   351.374608   {145, 153, 267, 383, 388, 487}
168     7.647096   265.240097   {  5,  36,  41,  83, 246, 481}
169   -82.070631    90.000000   {245, 331, 457, 486, 597, 622}
170    -4.717474   352.326754   {175, 198, 404, 419, 484, 534}
171   -31.282526   259.452755   { 55,  81, 128, 202, 407, 588}
172    -7.929369   180.000000   {127, 213, 324, 382, 412, 533}
173    -9.000000   328.282526   {141, 143, 243, 254, 358, 512}
174    82.070631    90.000000   { 11,  88, 124, 391, 542, 545}
175    -7.929369     0.000000   {170, 198, 375, 514, 534, 557}
176     0.000000   285.858737   {187, 283, 284, 307, 410, 521}
177    58.282526     0.000000   { 22, 323, 362, 413, 490, 518}
178   -74.549563   180.000000   { 98, 203, 333, 573, 614, 622}
179    38.333632   275.937459   {212, 228, 360, 548, 606, 626}
180   -38.333632    84.062541   { 39, 209, 279, 399, 563, 582}
181     4.722138   336.361288   {272, 352, 358, 404, 512, 554}
182     4.722138    23.638712   {207, 235, 238, 377, 513, 602}
183    15.858737     0.000000   { 61,  82, 136, 350, 525, 530}
184    31.072455    23.837313   { 56,  59, 138, 311, 386, 553}
185    49.282526    44.103179   {154, 268, 293, 294, 300, 494}
186    67.563727   249.820734   {214, 392, 427, 456, 501, 593}
187     0.000000   293.788106   {  3, 176, 283, 295, 395, 410}
188   -37.998585   174.093925   {266, 418, 455, 520, 607, 620}
189    30.000000   249.094843   {111, 190, 318, 465, 540, 568}
190    27.932423   239.079104   { 67, 140, 189, 340, 465, 540}
191   -66.211894   270.000000   { 70, 102, 341, 511, 624, 630}
192   -22.717474    75.004053   {209, 234, 437, 458, 591, 618}
193   -49.282526   135.896821   { 13,  37,  79, 257, 461, 628}
194    13.808465   203.433271   {276, 298, 335, 356, 373, 396}
195   -40.284076   222.296868   { 33, 117, 260, 299, 314, 380}
196   -12.299559   305.779786   {164, 197, 232, 295, 480, 601}
197   -20.252196   303.376058   {107, 196, 232, 353, 537, 601}
198   -12.715907   352.175957   {170, 175, 206, 388, 419, 514}
199   -34.350518   128.449177   { 37,  78, 155, 359, 434, 461}
200     0.000000   314.660703   {141, 164, 210, 480, 532, 564}
201     9.349704   164.549563   { 64,  75, 274, 336, 368, 527}
202   -38.333632   264.062541   { 17,  55, 104, 171, 407, 578}
203   -65.920820   168.359277   {  8,  18, 108, 178, 333, 573}
204   -65.920820    11.640723   {  1,  38, 250, 334, 436, 529}
205     0.000000   211.717474   {122, 320, 335, 363, 373, 581}
206   -17.533230   343.921796   {198, 254, 388, 389, 419, 487}
207     9.349704    15.450437   { 51, 182, 235, 289, 530, 602}
208   -12.299559   234.220214   {230, 231, 233, 270, 319, 394}
209   -31.282526    79.452755   {180, 192, 279, 582, 591, 618}
210     4.651009   308.146620   {  3, 200, 395, 480, 504, 532}
211    -7.647096   274.759903   { 35,  41, 251, 307, 521, 522}
212    31.282526   280.547245   {179, 218, 228, 435, 453, 606}
213    -4.717474   172.326754   {127, 172, 368, 382, 492, 527}
214    75.103681   238.898207   { 50,  66,  97, 186, 427, 593}
215   -52.433780   290.450760   { 70, 134, 288, 329, 536, 587}
216   -44.612618   114.570456   { 13, 155, 461, 485, 505, 569}
217    25.714593   343.234279   { 45,  61, 126, 242, 390, 556}
218    30.000000   290.905157   {142, 148, 212, 277, 435, 606}
219    -4.654202   141.516331   {244, 367, 405, 451, 472, 478}
220    17.217787   227.329138   {140, 340, 420, 440, 515, 621}
221     9.243003    45.339297   { 42, 401, 439, 477, 493, 519}
222    81.000000   328.282526   { 50, 131, 275, 425, 542, 545}
223    18.000000    31.717474   { 59, 301, 377, 439, 553, 602}
224    59.874637   105.153785   {158, 159, 339, 450, 468, 585}
225   -81.000000   328.282526   { 21,  38,  54, 282, 331, 597}
226    51.577705   236.150990   { 27, 310, 322, 392, 546, 586}
227    18.000000   148.282526   { 25, 274, 442, 464, 547, 634}
228    31.717474   270.000000   { 80, 179, 212, 318, 360, 453}
229   -51.577705   236.150990   { 12, 260, 314, 327, 346, 539}
230   -20.252196   236.623942   {160, 208, 231, 233, 503, 574}
231   -17.217787   227.329138   {208, 230, 240, 270, 574, 625}
232   -17.217787   312.670862   {151, 164, 196, 197, 243, 537}
233   -15.063649   243.299389   {160, 208, 230, 239, 325, 394}
234   -22.557706    66.039393   { 40, 192, 426, 432, 437, 591}
235     0.000000    15.450437   { 51, 182, 207, 375, 491, 513}
236    57.555496   135.647596   {114, 428, 468, 502, 571, 589}
237   -20.991460     8.106522   { 49, 156, 383, 514, 557, 577}
238     0.000000    31.717474   { 20,  42, 182, 316, 377, 513}
239   -15.312457   251.799259   {160, 233, 325, 366, 579, 588}
240   -13.714636   218.655355   {231, 270, 320, 397, 581, 625}
241   -13.714636    38.655355   { 20, 306, 316, 466, 475, 629}
242    28.975897   351.374608   { 45,  61, 110, 217, 350, 448}
243   -13.714636   321.344645   {141, 143, 151, 164, 173, 232}
244   -13.714636   141.344645   {146, 219, 367, 451, 471, 562}
245   -75.103681    58.898207   {  1,  99, 169, 457, 572, 597}
246     7.630989   257.168544   {  5,  83, 168, 379, 385, 452}
247    -7.565260    68.815376   { 14,  40,  57, 437, 497, 555}
248   -43.930117   192.886967   { 43, 133, 135, 266, 355, 620}
249   -43.930117   347.113033   {105, 145, 267, 541, 605, 609}
250   -57.158909    16.765721   { 31, 204, 436, 529, 567, 576}
251   -15.240162   279.693724   { 35, 211, 307, 351, 454, 612}
252    15.312457    71.799259   {121, 123, 445, 446, 460, 488}
253    31.072455   156.162687   { 19,  25, 315, 414, 547, 613}
254   -13.808465   336.566729   {143, 173, 206, 389, 419, 512}
255    22.717474   104.995947   {256, 370, 449, 482, 558, 560}
256    22.557706   113.960607   {255, 312, 370, 449, 499, 583}
257   -54.000000   148.282526   {  8,  79, 108, 193, 409, 628}
258    43.487078   305.889755   { 69,  74, 148, 273, 552, 596}
259   -66.211894    90.000000   { 99, 130, 457, 462, 549, 635}
260   -49.282526   224.103179   {195, 229, 262, 299, 314, 346}
261    67.563727    69.820734   { 88, 124, 150, 509, 551, 585}
262   -54.000000   211.717474   {133, 260, 299, 346, 347, 523}
263   -13.808465   156.566729   {364, 384, 451, 471, 492, 550}
264   -59.617533    59.079104   { 99, 113, 130, 378, 387, 572}
265    30.888929   138.889512   { 25,  32, 343, 414, 464, 544}
266   -44.660703   180.000000   {135, 188, 248, 411, 607, 620}
267   -34.837554   344.957308   {145, 167, 249, 487, 531, 541}
268    40.284076    42.296868   {185, 294, 300, 386, 508, 599}
269    20.252196    56.623942   {112, 118, 121, 401, 460, 477}
270    -9.243003   225.339297   {208, 231, 240, 290, 319, 581}
271    34.837554   195.042692   { 87,  90,  96, 381, 473, 595}
272     9.349704   344.549563   {126, 136, 181, 352, 404, 484}
273    49.282526   315.896821   { 69, 129, 258, 498, 552, 632}
274    13.808465   156.566729   { 64, 201, 227, 336, 547, 634}
275    74.549563     0.000000   {  0, 222, 362, 425, 490, 545}
276     9.349704   195.450437   { 10, 194, 287, 292, 335, 356}
277    27.932423   300.920896   {142, 148, 162, 218, 507, 596}
278    28.975897     8.625392   { 56,  82, 138, 349, 350, 448}
279   -37.360293    72.645461   {180, 209, 415, 463, 563, 591}
280    49.345531   201.340566   { 90,  96, 286, 371, 423, 470}
281    44.612618    65.429544   { 52, 132, 293, 294, 297, 467}
282   -75.103681   301.101793   { 21,  54, 102, 125, 225, 341}
283     7.565260   291.184624   { 93, 176, 187, 284, 395, 506}
284     7.630989   282.831456   { 62,  93, 176, 283, 481, 521}
285   -49.282526   315.896821   { 28,  34, 149, 288, 313, 433}
286    51.279291   187.453301   { 44,  90, 280, 371, 559, 575}
287    12.715907   187.824043   { 10, 165, 276, 356, 365, 524}
288   -51.577705   303.849010   { 34, 134, 215, 285, 313, 536}
289    17.533230    16.078204   { 82, 138, 207, 530, 553, 602}
290     0.000000   225.339297   {122, 270, 319, 374, 420, 581}
291    18.000000   328.282526   {352, 390, 438, 469, 554, 610}
292     0.000000   195.450437   { 10, 276, 324, 335, 363, 417}
293    51.577705    56.150990   { 52, 154, 185, 281, 294, 551}
294    43.487078    54.110245   {185, 268, 281, 293, 297, 599}
295    -7.538963   299.252922   {  3, 187, 196, 410, 480, 601}
296     0.000000    58.282526   { 57,  72, 166, 497, 519,  -1}
297    36.977471    62.267699   { 23, 112, 132, 281, 294, 599}
298    18.000000   211.717474   {115, 194, 373, 396, 440, 621}
299   -45.000000   211.717474   {133, 195, 260, 262, 355, 380}
300    45.000000    31.717474   {185, 268, 311, 386, 406, 494}
301    21.823464    40.386178   { 59, 118, 223, 401, 439, 508}
302    59.617533   300.920896   { 29,  69, 129, 393, 603, 633}
303   -36.977471   242.267699   { 33, 128, 314, 327, 407, 503}
304    44.591422   256.964707   {322, 360, 496, 546, 548, 568}
305    45.339297    90.000000   { 16, 159, 309, 459, 467, 510}
306   -17.217787    47.329138   {161, 241, 432, 475, 598, 629}
307    -7.630989   282.831456   {176, 211, 251, 410, 521, 612}
308    15.063649   243.299389   {101, 340, 379, 452, 515, 540}
309    44.591422   103.035293   { 65, 158, 159, 305, 408, 510}
310    57.555496   224.352404   {226, 392, 423, 586, 593, 639}
311    40.346753    22.854106   { 56, 184, 300, 386, 406, 517}
312    15.063649   116.700611   { 95, 137, 256, 370, 400, 583}
313   -57.555496   315.647596   { 28, 125, 285, 288, 476, 536}
314   -43.487078   234.110245   { 33, 195, 229, 260, 303, 327}
315    40.346753   157.145894   { 19, 152, 253, 414, 447, 570}
316    -9.000000    31.717474   { 20, 238, 241, 430, 466, 513}
317   -28.975897   188.625392   { 43,  86, 326, 455, 592, 620}
318    31.282526   259.452755   { 80, 111, 189, 228, 360, 568}
319    -4.651009   231.853380   {100, 208, 270, 290, 374, 394}
320    -9.000000   211.717474   {205, 240, 363, 397, 424, 581}
321     7.647096    85.240097   {  9,  73, 446, 488, 526, 640}
322    52.433780   249.549240   {226, 304, 392, 456, 496, 546}
323    57.158909    16.765721   {177, 362, 406, 413, 422, 494}
324    -4.717474   187.673246   { 10, 127, 172, 292, 412, 417}
325    -7.565260   248.815376   {233, 239, 385, 394, 516, 579}
326   -25.714593   196.765721   { 43,  86, 317, 398, 604, 615}
327   -44.612618   245.429544   { 12, 104, 229, 303, 314, 407}
328   -15.312457   108.200741   { 85, 330, 345, 403, 429, 528}
329   -44.591422   283.035293   { 17, 134, 215, 444, 578, 587}
330    -7.565260   111.184624   { 71,  85, 106, 163, 328, 403}
331   -90.000000   180.000000   { 54, 169, 225, 597, 614, 622}
332     9.243003   134.660703   { 48, 144, 400, 405, 442, 478}
333   -65.920820   191.640723   { 18,  98, 178, 203, 347, 523}
334   -65.920820   348.359277   { 21,  38, 204, 376, 476, 529}
335     4.722138   203.638712   {194, 205, 276, 292, 363, 373}
336     4.722138   156.361288   {201, 274, 364, 368, 472, 634}
337   -66.383039   228.762279   { 94,  98, 346, 347, 511, 539}
338   -36.000000   328.282526   {149, 357, 433, 531, 541, 611}
339    58.282526    90.000000   {150, 159, 224, 459, 585,  -1}
340    20.252196   236.623942   {140, 190, 220, 308, 515, 540}
341   -74.141263   270.000000   { 54,  94, 102, 191, 282, 511}
342   -66.383039   131.237721   { 79, 108, 486, 573, 584, 635}
343    25.171262   130.500705   {144, 265, 464, 499, 544, 583}
344   -51.613800    97.503246   {399, 462, 485, 505, 549, 619}
345   -22.557706   113.960607   { 78, 120, 328, 403, 429, 594}
346   -57.555496   224.352404   {229, 260, 262, 337, 347, 539}
347   -63.000000   211.717474   { 98, 262, 333, 337, 346, 523}
348    63.000000   328.282526   { 29, 129, 425, 490, 498, 518}
349    37.998585     5.906075   { 56,  84, 110, 278, 448, 517}
350    23.788106     0.000000   { 61,  82, 183, 242, 278, 448}
351   -22.717474   284.995947   { 47, 251, 353, 421, 454, 612}
352    13.808465   336.566729   {126, 181, 272, 291, 390, 554}
353   -22.557706   293.960607   {107, 197, 351, 421, 601, 612}
354    30.888929   318.889512   {103, 162, 469, 552, 596, 610}
355   -40.346753   202.854106   { 43, 133, 248, 299, 380, 615}
356    17.533230   196.078204   {194, 276, 287, 365, 381, 396}
357   -30.888929   318.889512   {119, 151, 338, 433, 537, 611}
358     0.000000   328.282526   {141, 173, 181, 512, 554, 564}
359   -25.171262   130.500705   { 78, 120, 146, 199, 434, 562}
360    38.333632   264.062541   {179, 228, 304, 318, 548, 568}
361    65.920820   168.359277   { 44, 479, 489, 566, 589, 590}
362    65.920820    11.640723   {  0, 177, 275, 323, 422, 490}
363    -4.722138   203.638712   {205, 292, 320, 335, 417, 424}
364    -4.722138   156.361288   {263, 336, 368, 451, 472, 492}
365    20.991460   188.106522   { 87, 157, 165, 287, 356, 381}
366   -15.240162   260.306276   { 35,  81, 239, 522, 579, 588}
367    -9.243003   134.660703   {  4,  76, 219, 244, 405, 562}
368     0.000000   164.549563   {201, 213, 336, 364, 492, 527}
369    31.717474   180.000000   { 87, 157, 443, 495, 595,  -1}
370    15.312457   108.200741   { 89,  95, 255, 256, 312, 558}
371    57.158909   196.765721   { 44, 280, 286, 423, 489, 639}
372    -7.647096    85.240097   { 14,  46,  63,  73, 458, 526}
373     9.000000   211.717474   {122, 194, 205, 298, 335, 440}
374     4.651009   231.853380   {100, 101, 290, 319, 420, 515}
375    -4.717474     7.673246   { 51, 175, 235, 491, 534, 557}
376   -57.158909   343.234279   { 28, 334, 476, 529, 605, 609}
377     9.000000    31.717474   { 42, 182, 223, 238, 439, 602}
378   -52.433780    69.549240   {130, 264, 387, 415, 563, 619}
379     7.565260   248.815376   {101, 246, 308, 385, 452, 516}
380   -36.000000   211.717474   {117, 195, 299, 355, 615, 637}
381    25.714593   196.765721   { 87, 271, 356, 365, 396, 473}
382   -12.715907   172.175957   {172, 213, 384, 492, 533, 538}
383   -23.788106     0.000000   { 49, 153, 167, 237, 388, 514}
384   -17.533230   163.921796   { 92, 263, 382, 492, 538, 550}
385     0.000000   254.141263   {  5, 246, 325, 379, 516, 579}
386    36.000000    31.717474   { 59, 184, 268, 300, 311, 508}
387   -51.577705    56.150990   { 15, 113, 264, 378, 415, 500}
388   -20.991460   351.893478   {167, 198, 206, 383, 487, 514}
389   -22.026697   335.555054   {143, 206, 254, 487, 531, 611}
390    22.026697   335.555054   {126, 217, 291, 352, 556, 610}
391    81.000000   148.282526   { 11,  66, 174, 542, 566, 590}
392    59.617533   239.079104   {186, 226, 310, 322, 456, 593}
393    59.874637   285.153785   {109, 147, 302, 501, 603, 633}
394    -7.538963   240.747078   {100, 208, 233, 319, 325, 516}
395     7.538963   299.252922   {  3, 187, 210, 283, 504, 506}
396    22.026697   204.444946   {115, 194, 298, 356, 381, 473}
397   -18.000000   211.717474   {240, 320, 398, 424, 625, 637}
398   -22.026697   204.444946   {326, 397, 424, 604, 615, 637}
399   -45.339297    90.000000   { 39, 180, 344, 505, 563, 619}
400    12.299559   125.779786   { 48, 137, 144, 312, 332, 583}
401    17.217787    47.329138   {118, 221, 269, 301, 439, 477}
402   -34.837554    15.042692   {  2,  30,  49, 139, 577, 608}
403   -15.063649   116.700611   { 71,  76, 120, 328, 330, 345}
404     0.000000   344.549563   {170, 181, 272, 419, 484, 512}
405     0.000000   134.660703   {  4,  48, 219, 332, 367, 478}
406    49.345531    21.340566   {300, 311, 323, 413, 494, 517}
407   -37.360293   252.645461   {104, 128, 171, 202, 303, 327}
408    37.360293   107.354539   { 65, 309, 449, 482, 510, 627}
409   -49.345531   158.659434   {  8, 257, 411, 607, 628, 641}
410    -7.565260   291.184624   {176, 187, 295, 307, 601, 612}
411   -51.279291   172.546699   {  8,  18, 135, 266, 409, 607}
412   -12.715907   187.824043   { 86, 172, 324, 417, 533, 604}
413    51.279291     7.453301   { 22,  84, 177, 323, 406, 517}
414    36.000000   148.282526   { 25,  32, 152, 253, 265, 315}
415   -44.612618    65.429544   { 15, 279, 378, 387, 463, 563}
416    20.991460   171.893478   { 64,  75, 157, 165, 443, 613}
417    -9.349704   195.450437   {292, 324, 363, 412, 424, 604}
418   -34.837554   164.957308   { 58,  92, 188, 520, 607, 641}
419    -9.349704   344.549563   {170, 198, 206, 254, 404, 512}
420     9.243003   225.339297   {122, 220, 290, 374, 440, 515}
421   -30.000000   290.905157   { 47, 107, 351, 353, 444, 631}
422    63.000000    31.717474   {  0, 154, 323, 362, 494, 509}
423    54.000000   211.717474   {280, 310, 371, 470, 586, 639}
424   -13.808465   203.433271   {320, 363, 397, 398, 417, 604}
425    72.000000   328.282526   { 29, 131, 222, 275, 348, 490}
426   -27.932423    59.079104   {116, 234, 432, 463, 591, 598}
427    74.141263   270.000000   { 50, 131, 186, 214, 501, 603}
428    54.000000   148.282526   {152, 236, 479, 502, 570, 589}
429   -22.717474   104.995947   {  7, 328, 345, 528, 561, 594}
430   -13.808465    23.433271   {156, 316, 466, 483, 491, 513}
431   -40.284076    42.296868   { 15, 116, 500, 580, 623, 638}
432   -20.252196    56.623942   { 40, 161, 234, 306, 426, 598}
433   -40.284076   317.703132   { 34, 119, 149, 285, 338, 357}
434   -30.888929   138.889512   { 26,  37, 146, 199, 359, 543}
